agent_id,year,decision,flood,cumulative_state,elevated,has_insurance,relocated,raw_skill,outcome
Agent_17,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_18,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_19,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,RETRY_SUCCESS
Agent_20,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_1,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,RETRY_SUCCESS
Agent_2,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_3,5,Only House Elevation,False,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_4,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_5,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_6,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_7,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_8,5,Only House Elevation,False,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_9,5,Only Flood Insurance,False,Only Flood Insurance,False,True,False,buy_insurance,APPROVED
Agent_10,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_11,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_12,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_13,5,Only House Elevation,False,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_14,5,Both Flood Insurance and House Elevation,False,Both Flood Insurance and House Elevation,True,True,False,buy_insurance,RETRY_SUCCESS
Agent_15,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_16,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_17,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_18,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_19,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,RETRY_SUCCESS
Agent_20,5,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
